Package,Package Version,Status,Expiry Date,Arn
boto3,1.13.19,deprecated,2020-08-07T02:01:02,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:25
boto3,1.13.24,deprecated,2020-08-14T02:00:58,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:26
boto3,1.14.2,deprecated,2020-08-21T02:02:11,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:27
boto3,1.14.7,deprecated,2020-08-28T02:00:31,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:28
boto3,1.14.12,deprecated,2020-09-04T02:02:00,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:29
boto3,1.14.16,deprecated,2020-09-11T02:01:46,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:30
boto3,1.14.20,deprecated,2020-09-18T02:05:23,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:31
boto3,1.14.23,deprecated,2020-09-25T02:01:50,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:32
boto3,1.14.28,deprecated,2020-10-02T02:01:10,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:33
boto3,1.14.33,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-boto3:34
Cerberus,1.3.2,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-Cerberus:1
cloudsplaining,0.1.4,deprecated,2020-08-07T02:01:17,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:4
cloudsplaining,0.1.4,deprecated,2020-08-14T02:01:35,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:5
cloudsplaining,0.1.4,deprecated,2020-08-21T02:01:55,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:6
cloudsplaining,0.1.4,deprecated,2020-08-28T02:01:30,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:7
cloudsplaining,0.1.4,deprecated,2020-09-04T02:02:02,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:8
cloudsplaining,0.1.4,deprecated,2020-09-11T02:01:59,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:9
cloudsplaining,0.1.6,deprecated,2020-09-18T02:02:05,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:10
cloudsplaining,0.1.6,deprecated,2020-09-25T02:01:38,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:11
cloudsplaining,0.1.6,deprecated,2020-10-02T02:01:16,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:12
cloudsplaining,0.1.6,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-cloudsplaining:13
construct,2.10.56,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-construct:4
crhelper,2.0.6,latest,,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-crhelper:4
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-07T02:02:41,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:20
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-14T02:02:35,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:21
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-21T02:02:21,arn:aws:lambda:sa-east-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:22
