Package,Package Version,Status,Expiry Date,Arn
dynamodb-encryption-sdk,1.2.0,deprecated,2020-07-01T02:02:15,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:19
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-07T02:02:33,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:20
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-14T02:02:29,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:21
dynamodb-encryption-sdk,1.2.0,deprecated,2020-08-21T02:01:49,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:22
dynamodb-encryption-sdk,1.2.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:23
elasticsearch,7.7.0,deprecated,2020-07-01T02:01:12,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-elasticsearch:6
elasticsearch,7.7.1,deprecated,2020-08-07T02:01:28,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-elasticsearch:7
elasticsearch,7.7.1,deprecated,2020-08-21T02:01:17,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-elasticsearch:8
elasticsearch,7.8.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-elasticsearch:9
envelopes,0.4,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-envelopes:1
ffmpeg-python,0.2.0,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-ffmpeg-python:1
flashtext,2.7,latest,,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-flashtext:1
google-auth,1.14.3,deprecated,2020-06-24T02:01:22,arn:aws:lambda:ap-southeast-2:770693421928:layer:Klayers-python38-google-auth:15
