Package,Package Version,Status,Expiry Date,Arn
aiobotocore,1.4.1,deprecated,2021-12-10T02:02:31,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:57
aiobotocore,1.4.2,deprecated,2021-12-17T02:00:54,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:58
aiobotocore,1.4.2,deprecated,2021-12-31T02:02:58,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:59
aiobotocore,1.4.2,deprecated,2022-01-07T02:02:41,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:60
aiobotocore,2.0.0,deprecated,2022-01-14T02:02:25,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:61
aiobotocore,2.0.0,deprecated,2022-01-28T02:02:23,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:62
aiobotocore,2.0.1,deprecated,2022-02-04T02:00:35,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:63
aiobotocore,2.0.1,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiobotocore:64
aiohttp,3.7.4.post0,deprecated,2021-12-10T02:01:15,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:31
aiohttp,3.7.4.post0,deprecated,2021-12-17T02:00:42,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:32
aiohttp,3.7.4.post0,deprecated,2021-12-31T02:01:38,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:33
aiohttp,3.8.0,deprecated,2022-01-07T02:01:32,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:34
aiohttp,3.8.0,deprecated,2022-01-14T02:00:45,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:35
aiohttp,3.8.1,deprecated,2022-01-28T02:01:16,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:36
aiohttp,3.8.1,deprecated,2022-02-04T02:00:57,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:37
aiohttp,3.8.1,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aiohttp:38
ansible,2.9.13,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-ansible:19
arrow,1.2.0,deprecated,2021-12-24T02:00:32,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-arrow:16
arrow,1.2.1,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-arrow:17
asyncio,3.4.3,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-asyncio:1
aws-lambda-powertools,1.20.2,deprecated,2021-12-10T02:02:36,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:95
aws-lambda-powertools,1.21.1,deprecated,2021-12-17T02:00:50,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:96
aws-lambda-powertools,1.21.1,deprecated,2021-12-24T02:01:26,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:97
aws-lambda-powertools,1.21.1,deprecated,2021-12-31T02:02:30,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:98
aws-lambda-powertools,1.21.1,deprecated,2022-01-07T02:00:47,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:99
aws-lambda-powertools,1.21.1,deprecated,2022-01-14T02:02:47,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:100
aws-lambda-powertools,1.21.1,deprecated,2022-01-21T02:01:22,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:101
aws-lambda-powertools,1.22.0,deprecated,2022-01-28T02:01:25,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:102
aws-lambda-powertools,1.22.0,deprecated,2022-02-04T02:02:15,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:103
aws-lambda-powertools,1.22.0,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:104
aws-psycopg2,1.2.1,latest,,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-psycopg2:1
aws-requests-auth,0.4.3,deprecated,2021-12-10T02:00:49,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-requests-auth:14
aws-requests-auth,0.4.3,deprecated,2021-12-17T02:00:39,arn:aws:lambda:us-west-1:770693421928:layer:Klayers-python38-aws-requests-auth:15
