Package,Package Version,Status,Expiry Date,Arn
aiobotocore,1.1.1,deprecated,2020-11-27T02:02:20,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:25
aiobotocore,1.1.1,deprecated,2020-12-11T02:01:02,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:26
aiobotocore,1.1.2,deprecated,2020-12-18T02:01:26,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:27
aiobotocore,1.1.2,deprecated,2020-12-25T02:02:39,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:28
aiobotocore,1.1.2,deprecated,2021-01-01T02:00:53,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:29
aiobotocore,1.1.2,deprecated,2021-01-08T02:02:43,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:30
aiobotocore,1.1.2,latest,,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiobotocore:31
aiohttp,3.6.2,deprecated,2020-11-27T02:01:18,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiohttp:13
aiohttp,3.6.2,deprecated,2020-12-18T02:00:57,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiohttp:14
aiohttp,3.6.3,deprecated,2020-12-25T02:00:28,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiohttp:15
aiohttp,3.7.1,deprecated,2021-01-01T02:00:52,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiohttp:16
aiohttp,3.7.2,deprecated,2021-01-08T02:01:10,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiohttp:17
aiohttp,3.7.2,latest,,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aiohttp:18
ansible,2.9.13,latest,,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-ansible:19
arrow,0.16.0,deprecated,2020-12-11T02:01:15,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-arrow:8
arrow,0.17.0,latest,,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-arrow:9
aws-lambda-powertools,1.5.0,deprecated,2020-11-13T02:00:58,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:39
aws-lambda-powertools,1.5.0,deprecated,2020-11-20T02:00:36,arn:aws:lambda:ap-southeast-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:40
