Package,Package Version,Status,Expiry Date,Arn
cloudsplaining,0.4.6,deprecated,2021-12-24T02:02:46,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-cloudsplaining:76
cloudsplaining,0.4.6,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-cloudsplaining:77
construct,2.10.67,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-construct:11
crhelper,2.0.10,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-crhelper:8
cryptography,35.0.0,deprecated,2021-12-17T02:00:30,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-cryptography:1
cryptography,35.0.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-cryptography:2
datadog,0.42.0,deprecated,2021-11-19T02:00:34,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-datadog:15
datadog,0.42.0,deprecated,2021-11-26T02:00:35,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-datadog:16
datadog,0.42.0,deprecated,2021-12-10T02:01:34,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-datadog:17
datadog,0.42.0,deprecated,2021-12-17T02:01:07,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-datadog:18
datadog,0.42.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-datadog:19
dropbox,11.17.0,deprecated,2021-10-29T02:00:37,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:2
dropbox,11.18.0,deprecated,2021-11-12T02:00:28,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:3
dropbox,11.19.0,deprecated,2021-11-19T02:01:45,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:4
dropbox,11.19.0,deprecated,2021-11-26T02:01:25,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:5
dropbox,11.20.0,deprecated,2021-12-03T02:00:35,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:6
dropbox,11.21.0,deprecated,2021-12-10T02:01:42,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:7
dropbox,11.21.0,deprecated,2021-12-17T02:01:17,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:8
dropbox,11.21.0,deprecated,2021-12-24T02:00:29,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:9
dropbox,11.22.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dropbox:10
dynamodb-encryption-sdk,3.0.0,deprecated,2021-10-29T02:01:38,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:84
dynamodb-encryption-sdk,3.0.0,deprecated,2021-11-05T02:00:46,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:85
dynamodb-encryption-sdk,3.0.0,deprecated,2021-11-12T02:01:49,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:86
dynamodb-encryption-sdk,3.0.0,deprecated,2021-11-19T02:01:27,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:87
dynamodb-encryption-sdk,3.0.0,deprecated,2021-11-26T02:00:41,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:88
dynamodb-encryption-sdk,3.0.0,deprecated,2021-12-03T02:01:39,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:89
dynamodb-encryption-sdk,3.0.0,deprecated,2021-12-10T02:02:48,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:90
dynamodb-encryption-sdk,3.0.0,deprecated,2021-12-17T02:00:37,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:91
dynamodb-encryption-sdk,3.0.0,deprecated,2021-12-24T02:01:57,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:92
dynamodb-encryption-sdk,3.0.0,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:93
elasticsearch,7.14.0,deprecated,2021-11-05T02:00:51,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-elasticsearch:28
elasticsearch,7.14.1,deprecated,2021-11-26T02:01:39,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-elasticsearch:29
elasticsearch,7.15.0,deprecated,2021-12-10T02:00:49,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-elasticsearch:30
elasticsearch,7.15.0,deprecated,2021-12-17T02:01:26,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-elasticsearch:31
elasticsearch,7.15.1,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-elasticsearch:32
envelopes,0.4,latest,,arn:aws:lambda:eu-west-3:770693421928:layer:Klayers-python38-envelopes:1
