Package,Package Version,Status,Expiry Date,Arn
black,19.10b0,deprecated,2020-10-23T02:01:19,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-black:4
black,19.10b0,deprecated,2020-10-30T02:01:08,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-black:5
black,20.8b1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-black:6
boltons,20.2.0,deprecated,2020-10-16T02:01:05,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boltons:4
boltons,20.2.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boltons:5
boto3,1.14.23,deprecated,2020-09-25T02:01:10,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:32
boto3,1.14.28,deprecated,2020-10-02T02:01:52,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:33
boto3,1.14.33,deprecated,2020-10-09T02:01:42,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:34
boto3,1.14.38,deprecated,2020-10-16T02:02:10,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:35
boto3,1.14.43,deprecated,2020-10-23T02:01:55,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:36
boto3,1.14.47,deprecated,2020-10-30T02:02:31,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:37
boto3,1.14.51,deprecated,2020-11-06T02:01:16,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:38
boto3,1.14.56,deprecated,2020-11-13T02:01:09,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:39
boto3,1.14.60,deprecated,2020-11-20T02:01:12,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:40
boto3,1.15.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-boto3:41
Cerberus,1.3.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-Cerberus:1
chevron,0.13.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-chevron:1
cloudsplaining,0.1.6,deprecated,2020-09-25T02:02:33,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:11
cloudsplaining,0.1.6,deprecated,2020-10-02T02:00:44,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:12
cloudsplaining,0.1.6,deprecated,2020-10-09T02:02:55,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:13
cloudsplaining,0.1.7,deprecated,2020-10-16T02:01:29,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:14
cloudsplaining,0.1.7,deprecated,2020-10-23T02:02:47,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:15
cloudsplaining,0.1.7,deprecated,2020-10-30T02:02:06,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:16
cloudsplaining,0.1.8,deprecated,2020-11-06T02:00:42,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:17
cloudsplaining,0.1.8,deprecated,2020-11-13T02:00:47,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:18
cloudsplaining,0.1.8,deprecated,2020-11-20T02:00:56,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:19
cloudsplaining,0.1.8,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-cloudsplaining:20
construct,2.10.56,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-construct:4
crhelper,2.0.6,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-crhelper:4
dynamodb-encryption-sdk,1.2.0,deprecated,2020-09-25T02:00:40,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:27
dynamodb-encryption-sdk,1.2.0,deprecated,2020-10-02T02:01:43,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:28
dynamodb-encryption-sdk,1.2.0,deprecated,2020-10-09T02:01:24,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:29
dynamodb-encryption-sdk,1.2.0,deprecated,2020-10-16T02:02:00,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:30
dynamodb-encryption-sdk,1.2.0,deprecated,2020-10-23T02:02:33,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:31
dynamodb-encryption-sdk,1.2.0,deprecated,2020-10-30T02:01:20,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:32
dynamodb-encryption-sdk,1.2.0,deprecated,2020-11-06T02:01:03,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:33
dynamodb-encryption-sdk,1.2.0,deprecated,2020-11-13T02:02:35,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:34
dynamodb-encryption-sdk,1.2.0,deprecated,2020-11-20T02:02:12,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:35
dynamodb-encryption-sdk,1.2.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-dynamodb-encryption-sdk:36
elasticsearch,7.8.0,deprecated,2020-09-25T02:00:44,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-elasticsearch:9
elasticsearch,7.8.0,deprecated,2020-10-02T02:01:03,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-elasticsearch:10
elasticsearch,7.8.1,deprecated,2020-10-23T02:00:52,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-elasticsearch:11
elasticsearch,7.9.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-elasticsearch:12
envelopes,0.4,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-envelopes:1
exchangelib,3.2.1,deprecated,2020-11-13T02:01:56,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-exchangelib:1
exchangelib,3.2.1,deprecated,2020-11-20T02:01:12,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-exchangelib:2
exchangelib,3.2.1,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-exchangelib:3
ffmpeg-python,0.2.0,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-ffmpeg-python:1
flashtext,2.7,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-flashtext:1
google-auth,1.19.2,deprecated,2020-10-02T02:00:31,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth:22
google-auth,1.20.0,deprecated,2020-10-09T02:01:11,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth:23
google-auth,1.20.1,deprecated,2020-10-30T02:01:40,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth:24
google-auth,1.21.0,deprecated,2020-11-06T02:00:34,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth:25
google-auth,1.21.1,deprecated,2020-11-20T02:01:35,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth:26
google-auth,1.21.2,latest,,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth:27
google-auth-oauthlib,0.4.1,deprecated,2020-09-25T02:00:41,arn:aws:lambda:eu-central-1:770693421928:layer:Klayers-python38-google-auth-oauthlib:23
