Package,Package Version,Status,Expiry Date,Arn
aiobotocore,1.3.0,deprecated,2021-07-02T02:01:12,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiobotocore:44
aiobotocore,1.3.0,deprecated,2021-07-09T02:02:37,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiobotocore:45
aiobotocore,1.3.0,deprecated,2021-07-30T02:01:59,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiobotocore:46
aiobotocore,1.3.0,deprecated,2021-08-13T02:01:59,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiobotocore:47
aiobotocore,1.3.1,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiobotocore:48
aiohttp,3.7.4.post0,deprecated,2021-07-02T02:01:29,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiohttp:25
aiohttp,3.7.4.post0,deprecated,2021-07-09T02:01:39,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiohttp:26
aiohttp,3.7.4.post0,deprecated,2021-07-30T02:00:39,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiohttp:27
aiohttp,3.7.4.post0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aiohttp:28
ansible,2.9.13,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-ansible:19
arrow,1.0.3,deprecated,2021-07-02T02:01:04,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-arrow:11
arrow,1.1.0,deprecated,2021-07-09T02:01:03,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-arrow:12
arrow,1.1.0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-arrow:13
aws-lambda-powertools,1.14.0,deprecated,2021-06-18T02:02:43,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:70
aws-lambda-powertools,1.14.0,deprecated,2021-06-25T02:00:36,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:71
aws-lambda-powertools,1.14.0,deprecated,2021-07-02T02:02:43,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:72
aws-lambda-powertools,1.14.0,deprecated,2021-07-09T02:02:33,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:73
aws-lambda-powertools,1.15.0,deprecated,2021-07-16T02:00:36,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:74
aws-lambda-powertools,1.15.1,deprecated,2021-07-23T02:02:17,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:75
aws-lambda-powertools,1.16.1,deprecated,2021-07-30T02:01:14,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:76
aws-lambda-powertools,1.16.1,deprecated,2021-08-06T02:01:46,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:77
aws-lambda-powertools,1.16.1,deprecated,2021-08-13T02:01:46,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:78
aws-lambda-powertools,1.17.0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-lambda-powertools:79
aws-psycopg2,1.2.1,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-psycopg2:1
aws-requests-auth,0.4.3,deprecated,2021-07-30T02:00:53,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-requests-auth:8
aws-requests-auth,0.4.3,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-requests-auth:9
aws-xray-sdk,2.7.0,deprecated,2021-06-18T02:01:13,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:71
aws-xray-sdk,2.7.0,deprecated,2021-06-25T02:00:42,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:72
aws-xray-sdk,2.7.0,deprecated,2021-07-02T02:01:15,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:73
aws-xray-sdk,2.8.0,deprecated,2021-07-09T02:01:10,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:74
aws-xray-sdk,2.8.0,deprecated,2021-07-16T02:01:57,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:75
aws-xray-sdk,2.8.0,deprecated,2021-07-23T02:01:42,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:76
aws-xray-sdk,2.8.0,deprecated,2021-07-30T02:02:25,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:77
aws-xray-sdk,2.8.0,deprecated,2021-08-06T02:01:57,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:78
aws-xray-sdk,2.8.0,deprecated,2021-08-13T02:01:42,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:79
aws-xray-sdk,2.8.0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-aws-xray-sdk:80
bcrypt,3.2.0,deprecated,2021-07-09T02:00:32,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-bcrypt:10
bcrypt,3.2.0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-bcrypt:11
beautifulsoup4,4.9.3,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-beautifulsoup4:10
black,20.8b1,deprecated,2021-06-25T02:00:54,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:17
black,21.4b0,deprecated,2021-07-02T02:00:26,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:18
black,21.4b2,deprecated,2021-07-09T02:01:37,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:19
black,21.5b0,deprecated,2021-07-16T02:00:38,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:20
black,21.5b1,deprecated,2021-07-23T02:00:35,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:21
black,21.5b1,deprecated,2021-08-06T02:01:39,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:22
black,21.5b2,deprecated,2021-08-13T02:00:47,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:23
black,21.6b0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-black:24
boltons,20.2.1,deprecated,2021-07-16T02:01:11,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boltons:5
boltons,21.0.0,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boltons:6
boto3,1.17.49,deprecated,2021-06-18T02:01:57,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:70
boto3,1.17.53,deprecated,2021-06-25T02:01:54,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:71
boto3,1.17.57,deprecated,2021-07-02T02:00:54,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:72
boto3,1.17.62,deprecated,2021-07-09T02:01:24,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:73
boto3,1.17.69,deprecated,2021-07-16T02:01:37,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:74
boto3,1.17.73,deprecated,2021-07-23T02:00:54,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:75
boto3,1.17.78,deprecated,2021-07-30T02:00:33,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:76
boto3,1.17.84,deprecated,2021-08-06T02:02:15,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:77
boto3,1.17.88,deprecated,2021-08-13T02:01:39,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:78
boto3,1.17.93,latest,,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-boto3:79
Cerberus,1.3.3,deprecated,2021-07-09T02:01:28,arn:aws:lambda:eu-west-1:770693421928:layer:Klayers-python38-Cerberus:2
